duration,protocol_type,service,src_bytes,dst_bytes,failed_logins,count,srv_count,same_srv_rate,diff_srv_rate,attack_type
8,udp,dns,366,2450,0,4,2,1.0,0.0,0
0,tcp,http,0,0,9,48,33,0.4345517426474086,0.4083099314773149,4
9,tcp,http,314,3574,0,3,1,1.0,0.0,0
0,tcp,ssh,145,851,11,34,29,0.5103890835727384,0.4690482679934505,2
3,tcp,smtp,145,252,2,10,11,0.5594967415308192,0.567922422357581,3
5,tcp,ssh,66,224,4,14,10,0.6454960609980074,0.48592623769525867,5
8,udp,smtp,277,2383,0,5,5,1.0,0.0,0
3,tcp,ssh,41,393,1,17,8,0.4585436569349732,0.44244970796322525,5
0,tcp,http,0,0,10,46,43,0.42372804541721865,0.44781388969509,4
0,tcp,http,0,0,0,369,269,0.03147923367019374,0.8848072492265563,1
0,tcp,ssh,169,756,10,29,17,0.7866513514135545,0.45850846183494914,2
2,tcp,ftp,157,417,1,8,7,0.6904809737791526,0.3357884712425994,3
0,tcp,http,0,0,0,345,321,0.11702774531863203,0.9760305388788699,1
3,tcp,smtp,131,254,1,14,11,0.6713573941718239,0.3034820088024606,3
0,tcp,http,0,0,0,216,282,0.07355745598562531,0.8991715384688036,1
2,tcp,ftp,131,280,1,9,11,0.4188409698879292,0.4854479145739623,3
4,tcp,ftp,99,449,3,8,10,0.6953271223181903,0.5893785524032633,3
0,tcp,ssh,154,919,9,37,17,0.5479980521218809,0.42950935403404633,2
0,tcp,http,0,0,0,150,184,0.11955072640789666,0.9667208609068113,1
0,tcp,ssh,195,842,6,38,19,0.563122276321189,0.41501285941056654,2
5,tcp,ftp,93,229,3,14,7,0.5943672194543199,0.5780668331422811,3
0,tcp,ssh,151,744,12,20,27,0.5938850070323818,0.4373908294754347,2
2,tcp,ssh,77,280,3,12,12,0.5306511027457909,0.42365845742081787,5
0,tcp,ssh,125,879,11,33,29,0.7604315561298214,0.30833476705692414,2
3,tcp,ftp,98,293,3,11,7,0.5051136568349475,0.3298491136149647,3
0,tcp,ssh,189,731,11,27,17,0.7678539825299351,0.3730803571861907,2
5,udp,smtp,397,4994,0,1,3,1.0,0.0,0
3,tcp,ftp,106,497,1,13,12,0.5468141408429694,0.3410216694332828,3
4,tcp,ssh,98,334,2,10,10,0.5424696548999713,0.41430624796826165,5
0,tcp,http,0,0,13,57,25,0.43884675314225396,0.6800002576978547,4
0,tcp,ssh,181,954,12,33,21,0.598395610547857,0.25564197864651406,2
3,tcp,ssh,62,200,1,12,9,0.58477860933643,0.48830729705706766,5
6,tcp,smtp,117,356,2,14,9,0.4077336123768601,0.5335454147450333,3
5,tcp,ssh,42,302,2,19,10,0.6010539817688756,0.38987770712972086,5
0,tcp,ssh,164,710,6,24,16,0.6443497610335542,0.26180511404867474,2
0,tcp,http,0,0,15,47,42,0.41319627539873643,0.40883081244809927,4
3,tcp,ssh,116,212,1,13,14,0.5046812632557994,0.5462045327658172,5
4,tcp,ftp,145,372,1,8,12,0.5373943054979373,0.35001384206304664,3
5,tcp,smtp,107,374,2,9,10,0.6982751283777756,0.40867478425401477,3
3,tcp,smtp,135,210,3,15,10,0.6850828534692299,0.469219945399726,3
0,tcp,ssh,171,773,8,40,21,0.7090008774666603,0.44303703442723774,2
3,tcp,dns,247,4864,0,4,4,1.0,0.0,0
0,tcp,http,0,0,0,347,303,0.03991116898278538,0.9467524056438004,1
0,tcp,ssh,133,920,9,29,20,0.6078935742483667,0.25798584822175885,2
5,tcp,ssh,52,346,3,11,10,0.5236919683753031,0.4335678178117709,5
0,tcp,http,0,0,0,299,177,0.08331793046363808,0.9011075673450734,1
0,tcp,http,0,0,14,32,38,0.4578916502006266,0.6963466408017501,4
0,tcp,http,0,0,0,362,261,0.07535559046977322,0.8711216904313753,1
5,tcp,ssh,74,328,4,11,8,0.5264651097255181,0.36424917824170516,5
9,tcp,http,338,4011,0,5,4,1.0,0.0,0
0,tcp,ssh,163,790,10,36,17,0.7144840584097601,0.3302090477957098,2
8,tcp,dns,270,3436,0,3,2,1.0,0.0,0
0,tcp,http,0,0,0,366,267,0.11702106460314132,0.8640687446440373,1
0,tcp,ssh,159,768,5,24,24,0.6423735259163226,0.49086379975659966,2
0,tcp,http,0,0,0,263,158,0.14167967675500162,0.9401314058767578,1
0,tcp,http,0,0,0,352,292,0.024500793063848593,0.9601668889251078,1
0,tcp,http,0,0,15,42,44,0.3883759493023816,0.5532563514955384,4
0,tcp,http,0,0,0,310,285,0.07394718565314846,0.8867589531450963,1
0,tcp,ssh,143,857,7,27,24,0.6702436930710216,0.3923707776028408,2
7,udp,smtp,450,1623,0,5,4,1.0,0.0,0
5,tcp,ssh,78,386,1,16,14,0.541565341752437,0.38925278424935944,5
0,tcp,http,0,0,10,43,41,0.5061761389630413,0.6196560997914409,4
8,udp,smtp,589,3149,0,4,2,1.0,0.0,0
0,tcp,http,0,0,0,279,166,0.06199916190385746,0.9340874246812692,1
0,tcp,ssh,144,925,6,37,24,0.605580596941526,0.46025567567300946,2
3,tcp,ftp,90,491,1,11,12,0.5204701704392263,0.3004018548848488,3
0,tcp,ssh,185,754,9,33,15,0.725021329429127,0.46161805986121135,2
5,tcp,ssh,49,272,4,13,9,0.4659809883367409,0.3912460412415014,5
0,tcp,http,0,0,11,32,50,0.5102957747064634,0.48248112579183267,4
2,tcp,ftp,141,497,3,13,10,0.4799223575436991,0.4035647459656801,3
6,udp,smtp,336,2790,0,4,1,1.0,0.0,0
0,tcp,http,0,0,12,37,28,0.5723198548117073,0.5783363636719757,4
5,tcp,ssh,109,387,3,13,14,0.5082690793881676,0.38294463650206745,5
6,tcp,smtp,108,310,3,13,7,0.6501264405454774,0.35499998292019364,3
0,tcp,http,0,0,0,294,310,0.0390211139287389,0.877954170057318,1
3,tcp,smtp,113,241,1,9,9,0.5412035896041621,0.4569294024473536,3
6,tcp,dns,498,2770,0,2,5,1.0,0.0,0
4,tcp,ssh,86,362,2,20,11,0.47696831834865605,0.43459486413649706,5
3,udp,http,317,4535,0,5,5,1.0,0.0,0
7,tcp,http,473,3985,0,5,4,1.0,0.0,0
0,tcp,http,0,0,0,290,308,0.12431825403969192,0.9203332591161628,1
0,tcp,http,0,0,0,204,338,0.04956845574382792,0.9531042720934253,1
3,udp,dns,466,4200,0,3,5,1.0,0.0,0
0,tcp,ssh,187,842,7,23,28,0.6727946640527267,0.22417193546420788,2
0,tcp,http,0,0,0,288,203,0.08056529541267578,0.9454841394768605,1
0,tcp,http,0,0,0,243,301,0.07255344633642588,0.9480349599570126,1
2,tcp,ssh,40,307,2,19,14,0.533155860487396,0.3562628721160602,5
0,tcp,http,0,0,14,50,39,0.5141701346358084,0.59713656277968,4
0,tcp,http,0,0,13,53,30,0.38125306223573924,0.5903997783511779,4
5,tcp,ftp,127,303,1,14,11,0.6107300030862076,0.5225208065036513,3
0,tcp,http,0,0,0,371,207,0.14184476886835332,0.9262716744547594,1
0,tcp,ssh,153,999,8,37,22,0.6117611426589333,0.22665399367555114,2
0,tcp,http,0,0,11,41,37,0.3731231959118774,0.4769189020823877,4
2,tcp,ftp,124,298,3,9,8,0.6906482369845244,0.41716458173676185,3
0,tcp,ssh,199,771,8,40,24,0.6497768344759055,0.3374129940017273,2
0,tcp,http,0,0,13,43,27,0.4819304969340267,0.6122420268768984,4
8,udp,smtp,483,2581,0,2,4,1.0,0.0,0
3,tcp,smtp,105,478,1,12,10,0.45697003069633096,0.5930128712588706,3
4,tcp,ssh,95,390,2,16,13,0.6018595353760848,0.5031033940646777,5
6,tcp,smtp,156,287,3,11,9,0.5586299425073982,0.45731779919626636,3
5,tcp,ssh,49,291,3,16,13,0.5501958018879379,0.3676510698810119,5
0,tcp,http,0,0,11,52,32,0.5432162918271857,0.6934062640770771,4
2,tcp,ssh,88,382,1,11,8,0.455192957614279,0.5451899894839782,5
0,tcp,http,0,0,12,42,42,0.5947092763021296,0.45143172967438505,4
0,tcp,http,0,0,0,244,238,0.05591114515838633,0.8548561428585031,1
0,tcp,http,0,0,0,327,324,0.044595062701165804,0.9120928586091646,1
0,tcp,http,0,0,0,172,306,0.05912932562963995,0.8515223458150191,1
4,tcp,ftp,160,442,2,10,12,0.6412696787457882,0.5940441793944755,3
3,tcp,ssh,70,282,2,18,15,0.5490814250098406,0.5334745208164825,5
2,tcp,smtp,105,315,3,12,9,0.5037022893240835,0.3506992639980732,3
9,tcp,smtp,266,2452,0,4,1,1.0,0.0,0
3,tcp,smtp,95,290,2,10,11,0.5900327117571811,0.3881162526551415,3
0,tcp,http,0,0,10,54,36,0.4929241911424743,0.5971744063675366,4
6,udp,smtp,302,3554,0,4,3,1.0,0.0,0
0,tcp,ssh,181,788,8,21,24,0.5161567725895116,0.2914389209909358,2
4,udp,http,528,1867,0,4,3,1.0,0.0,0
3,tcp,ssh,65,348,4,19,14,0.6028368443590082,0.4620811209714671,5
0,tcp,ssh,143,868,5,27,16,0.6425660437594137,0.2662222108754302,2
8,udp,dns,244,3658,0,2,4,1.0,0.0,0
8,udp,smtp,408,4241,0,1,1,1.0,0.0,0
0,tcp,http,0,0,0,379,239,0.07257464698575977,0.8816487656892615,1
0,tcp,ssh,194,735,5,24,29,0.6017683015704366,0.25541934935454474,2
0,tcp,ssh,123,838,7,27,29,0.6414604291840664,0.44607255692287,2
0,tcp,http,0,0,10,51,48,0.45190733686947404,0.6969440605729402,4
4,tcp,ssh,68,218,1,16,15,0.4915204757589059,0.4771363244176118,5
5,tcp,ssh,55,347,1,10,12,0.5418014855459881,0.5353595187418293,5
4,tcp,smtp,122,321,1,12,7,0.6447061620827601,0.5264481676524913,3
2,tcp,ftp,105,320,2,13,10,0.584531587265865,0.4503971969061873,3
0,tcp,http,0,0,0,356,348,0.022744147320311443,0.8702507241673275,1
6,tcp,smtp,133,495,1,11,7,0.45027864636758635,0.4581122136024958,3
3,tcp,ftp,114,309,1,13,7,0.4018497153176397,0.5785360531593722,3
0,tcp,http,0,0,0,266,154,0.07708256473651649,0.9297429980329625,1
4,udp,smtp,399,2677,0,3,2,1.0,0.0,0
0,tcp,ssh,170,856,12,20,28,0.6639914100282027,0.4124218524824689,2
4,tcp,ssh,76,374,1,18,10,0.46610523014132327,0.431435790885383,5
3,tcp,ftp,89,315,1,14,11,0.6034257975119739,0.31754493899536684,3
0,tcp,http,0,0,0,399,143,0.10476478100863454,0.9697842456094918,1
0,tcp,ssh,184,902,7,32,18,0.5495501929685317,0.32449388658492967,2
5,udp,http,405,4474,0,2,5,1.0,0.0,0
0,tcp,http,0,0,12,50,25,0.39934257020738073,0.5463820798838347,4
3,tcp,smtp,121,323,2,11,10,0.5102061024485167,0.4645901746521232,3
10,udp,http,545,2208,0,2,1,1.0,0.0,0
0,tcp,http,0,0,8,34,50,0.5482032463591784,0.6457324075352652,4
10,udp,dns,346,4379,0,1,5,1.0,0.0,0
3,tcp,dns,258,4729,0,3,5,1.0,0.0,0
3,tcp,dns,475,3415,0,2,4,1.0,0.0,0
0,tcp,http,0,0,0,296,325,0.060436590382913796,0.9634781440467446,1
5,tcp,ssh,60,312,3,18,9,0.450675591326624,0.3556844981405133,5
6,tcp,ftp,149,278,3,12,8,0.587458938488137,0.4871603814385595,3
5,tcp,ftp,151,390,2,9,10,0.5175183237138171,0.5963617242888831,3
0,tcp,ssh,169,803,9,27,16,0.6446967408521098,0.2666138054894972,2
3,udp,dns,245,2373,0,3,5,1.0,0.0,0
6,tcp,ftp,80,268,3,9,12,0.47975762456991267,0.4542038305213586,3
2,tcp,ssh,90,207,1,17,10,0.5579968949226972,0.46939319499157195,5
0,tcp,http,0,0,0,256,304,0.12755820001152737,0.8696438828276866,1
9,udp,smtp,293,1957,0,4,1,1.0,0.0,0
3,tcp,smtp,81,470,3,11,10,0.5287971362246285,0.4513574415487314,3
3,udp,dns,201,3446,0,1,5,1.0,0.0,0
0,tcp,ssh,126,960,7,31,25,0.6647805858125134,0.41665843370051114,2
5,tcp,smtp,156,497,2,9,7,0.6266761662548865,0.5397549859110948,3
3,tcp,ssh,55,211,3,10,14,0.6167280333242626,0.35815713855924974,5
0,tcp,ssh,162,769,8,39,26,0.7643753343098483,0.21282318642464465,2
0,tcp,ssh,160,844,11,30,20,0.6768286117151833,0.4616447636526076,2
0,tcp,http,0,0,15,51,39,0.3506214789735578,0.5660927755580576,4
3,tcp,smtp,82,363,1,15,11,0.6731205736076199,0.5535970011969169,3
3,tcp,ssh,45,274,3,11,13,0.5724114090619621,0.45154005400649766,5
5,udp,http,555,3279,0,4,5,1.0,0.0,0
4,udp,http,377,3448,0,5,2,1.0,0.0,0
0,tcp,ssh,163,892,11,21,15,0.753248470687747,0.4673099186679588,2
0,tcp,http,0,0,0,247,175,0.04730692371547123,0.9386607891197075,1
0,tcp,http,0,0,0,279,242,0.03300585372766454,0.9714394392885621,1
0,tcp,http,0,0,0,353,321,0.07046397678213716,0.9757599826861747,1
5,tcp,dns,504,3434,0,3,4,1.0,0.0,0
0,tcp,http,0,0,0,244,227,0.030859202317889238,0.9374938370425766,1
0,tcp,ssh,152,803,12,24,28,0.5837623655591144,0.2348410022427383,2
8,tcp,smtp,468,4317,0,3,4,1.0,0.0,0
0,tcp,ssh,188,959,11,25,24,0.7954452823662881,0.36396894805536495,2
0,tcp,http,0,0,0,220,233,0.06667877859333741,0.8641332046659723,1
0,tcp,http,0,0,8,58,49,0.4195293250523393,0.42891446991750637,4
10,udp,smtp,305,3281,0,3,5,1.0,0.0,0
0,tcp,http,0,0,0,197,192,0.12868735237655107,0.9797098420656991,1
0,tcp,http,0,0,13,34,48,0.5725483535489091,0.4184585682387386,4
10,tcp,dns,385,2599,0,1,1,1.0,0.0,0
0,tcp,ssh,192,825,6,39,20,0.731576466640227,0.31984369642645927,2
5,tcp,ssh,83,335,4,16,10,0.5970744399984612,0.5405281810578063,5
2,tcp,ftp,125,299,3,8,6,0.41831419112754104,0.42404627665004624,3
0,tcp,ssh,161,866,11,22,16,0.7525785733088854,0.39539024001462375,2
0,tcp,ssh,169,812,7,20,17,0.7814703245949326,0.27431301921370166,2
2,tcp,smtp,113,282,1,12,10,0.6401062445657257,0.33625028461811574,3
0,tcp,http,0,0,0,353,350,0.09743837642540906,0.9658824628209901,1
0,tcp,http,0,0,11,57,30,0.4409833830777798,0.6180113434282888,4
4,tcp,http,245,4282,0,1,1,1.0,0.0,0
0,tcp,ssh,189,813,6,26,23,0.7160854293068211,0.297071629414559,2
2,tcp,ssh,83,363,2,11,11,0.4829206041525202,0.3901246278491807,5
0,tcp,http,0,0,0,390,242,0.026417154406095683,0.9013346079719481,1
0,tcp,ssh,126,993,8,28,27,0.6196937030195024,0.3046135923557184,2
4,tcp,ftp,115,315,3,13,10,0.5615391689466378,0.493277137844034,3
0,tcp,ssh,149,811,6,26,21,0.5094653276004503,0.33521711988270986,2
10,udp,dns,232,2728,0,1,2,1.0,0.0,0
3,tcp,smtp,294,3925,0,5,4,1.0,0.0,0
4,tcp,ssh,84,273,2,15,13,0.4665578921064379,0.40694547632735756,5
0,tcp,ssh,134,828,7,27,16,0.7117387956690524,0.2680535027184867,2
0,tcp,http,0,0,0,390,341,0.13246684812885093,0.955940038520189,1
9,udp,dns,304,2575,0,4,1,1.0,0.0,0
0,tcp,ssh,141,920,8,35,21,0.5508970161184749,0.23319708255759525,2
0,tcp,ssh,137,738,11,39,20,0.7069423898999864,0.4663523197276583,2
4,tcp,ftp,85,465,3,8,9,0.6821519842450614,0.4245592205983901,3
0,tcp,ssh,122,707,9,26,20,0.533968658888981,0.32684011481494757,2
0,tcp,ssh,136,879,11,40,20,0.7488376690970215,0.3707463539282349,2
0,tcp,ssh,194,1000,6,26,16,0.760653710273804,0.40333817143643536,2
0,tcp,http,0,0,0,182,318,0.05769088262022723,0.9451807115643837,1
0,tcp,ssh,193,765,5,35,27,0.6918959682251205,0.34862141902165583,2
0,tcp,http,0,0,14,45,37,0.3643145292904204,0.41013925218190533,4
9,tcp,dns,550,4221,0,2,5,1.0,0.0,0
0,tcp,http,0,0,0,156,271,0.13567614906009362,0.9773600581543047,1
0,tcp,ssh,171,775,6,24,24,0.7287245369683284,0.3420153047666794,2
5,tcp,ssh,110,290,2,18,11,0.5140488958792815,0.38900504398695457,5
0,tcp,http,0,0,12,53,42,0.44408594001635365,0.6200555594809533,4
3,tcp,ssh,70,290,3,17,11,0.6187431220919747,0.4937373437319004,5
5,tcp,ftp,101,493,2,10,10,0.5814723241603,0.3882303583193839,3
8,tcp,dns,519,1750,0,2,1,1.0,0.0,0
5,tcp,ssh,55,236,2,15,13,0.625544847279518,0.4257677058738111,5
3,tcp,smtp,90,444,2,11,10,0.4089548862007495,0.5385232140335707,3
0,tcp,ssh,148,996,5,20,25,0.719934095999204,0.40228212311406414,2
0,tcp,http,0,0,14,53,44,0.37328780903178316,0.46785562223074595,4
0,tcp,http,0,0,13,48,30,0.39051466055468975,0.5946074325208129,4
3,tcp,ftp,82,467,2,9,11,0.5225007223327681,0.49055261096842806,3
3,tcp,ssh,62,387,1,18,9,0.5813843565671907,0.37996714170509666,5
4,tcp,ssh,111,358,1,20,11,0.5700412851025973,0.5089444354468069,5
4,tcp,smtp,114,455,1,13,10,0.5009302392211549,0.5694849402521951,3
4,tcp,ssh,41,364,2,19,14,0.54885321454631,0.5001818264763742,5
0,tcp,http,0,0,0,294,243,0.11712908312985475,0.8559991869556625,1
4,udp,dns,243,1920,0,2,2,1.0,0.0,0
0,tcp,http,0,0,12,60,36,0.34996884385217286,0.6471694878938823,4
10,udp,http,498,2937,0,1,5,1.0,0.0,0
0,tcp,http,0,0,0,285,337,0.0711433834312554,0.9273946707638611,1
2,tcp,ftp,153,324,1,12,8,0.6667371997829279,0.4063048465230615,3
0,tcp,http,0,0,15,41,46,0.5291063901013415,0.4455115283327363,4
2,tcp,ssh,72,340,3,12,10,0.5256729984100488,0.4401170047617362,5
8,tcp,http,246,2868,0,4,1,1.0,0.0,0
6,udp,dns,210,4434,0,3,3,1.0,0.0,0
0,tcp,ssh,122,706,6,34,25,0.7049443273434108,0.3335056217702446,2
0,tcp,ssh,160,771,11,29,25,0.7133564623962741,0.3371574462456369,2
2,tcp,smtp,86,472,3,14,7,0.5433940454061583,0.5728824651272106,3
5,tcp,smtp,453,3477,0,4,2,1.0,0.0,0
0,tcp,http,0,0,0,271,158,0.1311074802846859,0.9702006303227506,1
4,tcp,smtp,116,413,1,8,6,0.6976047516273127,0.5242718178348602,3
4,tcp,ssh,41,219,2,12,10,0.5924607686780565,0.38058736548309047,5
0,tcp,ssh,168,839,5,22,21,0.6718325303399171,0.4026446504748906,2
0,tcp,http,0,0,0,280,152,0.06697791922701639,0.9162010153434254,1
2,tcp,smtp,141,482,1,11,7,0.4785588945887989,0.49670750736216857,3
0,tcp,http,0,0,8,39,49,0.47325301886232973,0.6552732940494059,4
0,tcp,http,0,0,0,212,191,0.11377892479007763,0.9209167996686284,1
10,udp,dns,258,3818,0,2,1,1.0,0.0,0
7,udp,dns,419,4757,0,2,4,1.0,0.0,0
0,tcp,http,0,0,8,52,32,0.3503820386114391,0.5992666795237863,4
3,tcp,smtp,82,295,1,14,9,0.6943670427970687,0.4799159954330778,3
6,tcp,smtp,121,290,3,8,12,0.6972134122368306,0.5572825366892622,3
0,tcp,ssh,198,720,8,22,17,0.603287303447547,0.349780814612615,2
0,tcp,ssh,183,999,9,31,19,0.7115589021312215,0.3078124060696924,2
3,tcp,ssh,75,393,1,13,8,0.5805625872741247,0.421259614178465,5
0,tcp,http,0,0,0,362,341,0.12236004725706749,0.9543533161945921,1
0,tcp,http,0,0,0,351,270,0.11949085198624598,0.958479766360047,1
5,tcp,smtp,111,407,2,8,9,0.5135031311712109,0.5925042531648786,3
0,tcp,http,0,0,13,58,26,0.3638641892212292,0.5824044111058458,4
5,tcp,ssh,55,282,2,18,15,0.5193338883887884,0.36105915409499395,5
2,tcp,smtp,81,239,1,8,6,0.5752891226381495,0.38154067242621303,3
0,tcp,ssh,181,992,11,20,23,0.5720418250634896,0.3430397141606109,2
0,tcp,http,0,0,0,321,145,0.08953059403637253,0.9545686296502529,1
0,tcp,ssh,146,985,12,32,25,0.6408358103774378,0.22407093229178862,2
0,tcp,http,0,0,11,54,28,0.5227375129683793,0.6508772162638922,4
3,tcp,ssh,90,223,1,14,13,0.5397702405659216,0.521320976344959,5
0,tcp,http,0,0,15,58,25,0.5456136915610482,0.49860927012143896,4
0,tcp,http,0,0,0,260,206,0.06098933299976668,0.8550082858374167,1
0,tcp,ssh,140,767,5,31,26,0.520832326350026,0.3180250637004701,2
0,tcp,ssh,191,924,8,24,24,0.6144559680933195,0.2596623621969264,2
4,tcp,ssh,99,391,4,19,14,0.6182599532268298,0.38883631700367344,5
4,tcp,smtp,92,404,1,9,7,0.691457597844275,0.4013846512429997,3
0,tcp,ssh,181,975,8,28,28,0.712413120041886,0.28647193199368887,2
5,tcp,smtp,126,355,1,11,9,0.46790754348467345,0.5670035429015843,3
2,tcp,ssh,94,368,4,12,8,0.4824323541405631,0.40080620646154924,5
2,tcp,ssh,62,280,4,11,14,0.61590545477185,0.3948294118898759,5
4,tcp,ftp,138,207,2,11,12,0.47153680975689066,0.4162899365579509,3
5,tcp,ssh,120,222,1,19,8,0.601342981532158,0.37513655783264777,5
5,tcp,ssh,54,245,2,13,13,0.45769704142547746,0.4257003424091662,5
8,tcp,http,447,1873,0,2,4,1.0,0.0,0
5,tcp,ssh,70,302,4,20,14,0.469143346996574,0.38903980738606986,5
0,tcp,ssh,158,957,6,35,28,0.6741311483566117,0.45631032108932235,2
3,tcp,ssh,108,223,1,12,15,0.5498837218887529,0.4467065499332123,5
0,tcp,http,0,0,0,342,234,0.06588412922652527,0.9790529880347949,1
0,tcp,ssh,134,897,5,29,21,0.7232068730540901,0.4694277689040061,2
7,udp,smtp,211,1520,0,4,4,1.0,0.0,0
4,tcp,dns,432,4362,0,5,1,1.0,0.0,0
6,tcp,smtp,461,3674,0,2,4,1.0,0.0,0
0,tcp,http,0,0,0,193,208,0.07037435621971322,0.8526068494066634,1
3,tcp,ssh,112,230,1,20,10,0.486237371813588,0.5175466679086659,5
0,tcp,http,0,0,15,53,39,0.3895756787450002,0.4465956381322039,4
3,tcp,ssh,52,382,1,11,14,0.5888554261658494,0.5262040668759167,5
4,tcp,ssh,71,263,2,18,12,0.5548318229319313,0.41371608361642825,5
0,tcp,http,0,0,15,55,29,0.3937478557946765,0.6573769135524893,4
2,tcp,smtp,141,348,2,8,8,0.5568243648973478,0.5190401280770625,3
5,tcp,smtp,427,2332,0,1,1,1.0,0.0,0
2,tcp,ftp,101,251,2,9,7,0.5019153100732474,0.4856807910972874,3
0,tcp,http,0,0,11,58,45,0.47136316523120836,0.5890516225988305,4
4,tcp,dns,264,1895,0,1,1,1.0,0.0,0
3,tcp,smtp,99,220,2,10,6,0.6293762246657817,0.4543493073157048,3
0,tcp,ssh,181,870,5,35,19,0.603901642008475,0.3240569100271261,2
0,tcp,ssh,122,828,7,22,20,0.7211537558022598,0.49361686008039957,2
2,tcp,ssh,64,339,3,14,11,0.6322149145919107,0.37098990122086106,5
4,tcp,smtp,132,276,1,9,6,0.6802916082820346,0.371228236400135,3
6,tcp,smtp,239,4316,0,5,1,1.0,0.0,0
0,tcp,http,0,0,0,246,311,0.11472506028698987,0.9459594299110479,1
5,tcp,ssh,66,356,3,14,11,0.48065288099179115,0.4810896282100024,5
0,tcp,http,0,0,0,211,225,0.1213822868160162,0.9125789689534718,1
4,tcp,ssh,110,253,2,10,12,0.6488664832681905,0.3861344618444167,5
0,tcp,ssh,177,895,10,38,19,0.6457792670340556,0.31148426498270004,2
0,tcp,http,0,0,0,276,369,0.05875823725740033,0.96036560532953,1
0,tcp,http,0,0,0,362,249,0.09822405369535817,0.938609244892857,1
3,tcp,ftp,148,412,2,11,7,0.6045327474276997,0.5261575899586087,3
3,tcp,ssh,111,293,3,14,10,0.5453739298655458,0.4454074045997259,5
0,tcp,http,0,0,0,227,296,0.13556661976370105,0.9169170924454475,1
0,tcp,http,0,0,13,53,34,0.5427832760650873,0.6733503826522989,4
0,tcp,http,0,0,0,271,250,0.13347090396524763,0.8856786860999606,1
9,udp,http,517,3399,0,3,5,1.0,0.0,0
0,tcp,http,0,0,0,196,248,0.049138902997481526,0.912494191581026,1
0,tcp,http,0,0,0,353,333,0.07026528122471358,0.8787655656234585,1
0,tcp,ssh,159,730,6,20,19,0.5210439262935123,0.22862159610948463,2
2,tcp,ssh,107,293,3,11,13,0.6026196181130011,0.49672574199341646,5
7,udp,http,287,4318,0,5,5,1.0,0.0,0
3,tcp,ftp,122,250,3,10,10,0.6417459235782303,0.4520228953355783,3
0,tcp,http,0,0,8,44,39,0.5749957892193234,0.49692276424091486,4
0,tcp,http,0,0,0,273,265,0.03749716059030185,0.9098721725328863,1
5,tcp,ssh,59,367,2,20,14,0.6345855143572456,0.3591996959685221,5
3,tcp,ssh,54,362,4,13,9,0.647575849350867,0.4283923867499997,5
0,tcp,ssh,189,894,6,23,25,0.7100402926389789,0.4252948851811494,2
3,tcp,ssh,63,226,4,10,8,0.5137259248251327,0.40293724184348484,5
0,tcp,ssh,132,819,7,23,22,0.7491416835652893,0.3546223230904878,2
7,udp,dns,488,4334,0,3,5,1.0,0.0,0
0,tcp,ssh,187,787,5,40,30,0.758515509593032,0.4795502153681107,2
0,tcp,http,0,0,12,51,49,0.3476989901451425,0.4268162021928011,4
8,udp,dns,485,2130,0,3,2,1.0,0.0,0
2,tcp,ssh,114,398,4,14,14,0.45469632852049763,0.38856645526739386,5
9,tcp,http,214,4088,0,1,1,1.0,0.0,0
5,tcp,smtp,96,298,1,8,10,0.40970126762791953,0.3567565954098002,3
3,tcp,ssh,107,257,1,11,15,0.643732040832999,0.528584054026314,5
8,udp,http,371,3552,0,3,5,1.0,0.0,0
8,udp,dns,431,3625,0,4,2,1.0,0.0,0
5,tcp,ftp,132,242,1,11,10,0.6867506676559938,0.30429728472514017,3
4,tcp,ftp,83,379,2,10,11,0.5488985370723984,0.3642897267274313,3
0,tcp,http,0,0,12,35,30,0.5564276712881782,0.43020806552660223,4
2,tcp,ftp,130,268,3,15,6,0.682305351623014,0.5278284367739555,3
0,tcp,http,0,0,8,33,37,0.3742756052324456,0.6109747062216834,4
0,tcp,ssh,165,832,6,33,20,0.7219014522378406,0.3640168979470681,2
2,tcp,ssh,109,231,4,18,15,0.5557869038454777,0.5455953748073636,5
4,tcp,smtp,155,245,1,12,12,0.5831005266540072,0.526436754903543,3
5,tcp,ssh,99,274,4,15,14,0.5176018299322224,0.4661732594356129,5
0,tcp,http,0,0,10,43,44,0.4515094027256013,0.564832385474425,4
8,udp,dns,235,1574,0,5,3,1.0,0.0,0
0,tcp,http,0,0,0,388,300,0.14527577988236637,0.9728503410021441,1
3,udp,http,477,4900,0,4,2,1.0,0.0,0
8,udp,http,279,4888,0,4,2,1.0,0.0,0
0,tcp,http,0,0,0,378,325,0.051564400453975215,0.9656548852314778,1
0,tcp,ssh,198,712,12,38,18,0.5591359778695857,0.3037219934796599,2
0,tcp,http,0,0,8,30,46,0.47684716005118255,0.480481414293933,4
0,tcp,ssh,174,886,6,34,17,0.5712783483261015,0.4125146474194855,2
0,tcp,ssh,181,953,5,30,27,0.7050310510923297,0.43313603600756595,2
5,tcp,http,552,2352,0,4,5,1.0,0.0,0
0,tcp,http,0,0,8,39,44,0.3016294220635596,0.5853755651400494,4
0,tcp,ssh,199,910,10,26,25,0.5935292224970236,0.4620754081806558,2
5,tcp,ssh,93,214,1,17,15,0.5444431738672,0.4323447198743795,5
2,tcp,smtp,104,231,2,11,9,0.4442295254195575,0.3460491221455995,3
0,tcp,http,0,0,10,39,42,0.46351566583670767,0.6147651505369064,4
