duration,protocol_type,src_bytes,dst_bytes,failed_logins,logged_in,count,srv_count,serror_rate,srv_serror_rate
5,tcp,181,1731,3,0,6,26,0.43,0.3
8,tcp,187,1787,0,0,30,7,0.1,0.48
2,udp,184,128,2,1,24,11,0.26,0.27
13,tcp,77,979,4,0,50,18,0.24,0.04
13,udp,454,1294,5,0,32,29,0.34,0.09
13,udp,312,505,1,0,4,27,0.49,0.04
5,udp,239,175,0,1,29,1,0.17,0.13
6,udp,497,126,5,0,30,7,0.3,0.29
15,tcp,227,611,1,0,27,15,0.3,0.24
11,tcp,134,1290,0,1,29,20,0.08,0.27
8,tcp,81,300,5,0,22,16,0.17,0.37
11,udp,158,947,5,0,11,12,0.25,0.22
6,tcp,369,426,1,1,39,17,0.15,0.4
6,udp,436,1571,3,1,27,21,0.26,0.35
18,tcp,375,371,5,0,5,15,0.23,0.02
17,tcp,367,1751,2,0,3,30,0.3,0.48
15,udp,292,947,1,1,6,5,0.26,0.27
10,tcp,221,1679,3,1,24,18,0.16,0.12
16,tcp,433,357,3,0,11,20,0.25,0.14
8,tcp,305,1175,3,0,44,2,0.2,0.12
16,tcp,294,472,4,0,12,1,0.44,0.03
16,tcp,267,1699,0,0,43,3,0.22,0.41
12,tcp,381,1229,0,0,28,9,0.44,0.03
5,tcp,349,871,1,0,19,30,0.29,0.25
12,tcp,443,1085,0,1,17,1,0.17,0.24
3,tcp,74,1757,1,0,13,22,0.11,0.26
4,tcp,477,301,0,1,36,18,0.41,0.15
9,tcp,83,1331,1,0,12,12,0.1,0.08
19,udp,275,896,3,1,23,21,0.25,0.22
2,udp,490,203,5,0,28,8,0.49,0.44
19,udp,423,130,1,0,16,28,0.45,0.07
8,udp,462,772,5,0,32,23,0.01,0.17
6,udp,217,1446,3,0,13,7,0.14,0.24
5,tcp,208,363,4,0,38,3,0.03,0.17
12,udp,271,1560,5,0,10,23,0.14,0.24
15,tcp,254,1318,0,1,16,30,0.15,0.11
4,udp,69,1207,1,1,40,1,0.13,0.21
2,udp,129,1962,1,0,31,22,0.16,0.26
9,tcp,123,1867,4,0,32,7,0.02,0.28
17,udp,425,531,2,1,10,5,0.02,0.11
7,tcp,121,1712,0,1,44,9,0.31,0.33
4,tcp,148,1241,3,0,4,20,0.37,0.07
15,tcp,194,1576,1,0,13,28,0.06,0.46
16,tcp,226,906,3,1,40,7,0.4,0.32
1,udp,368,1523,5,0,47,25,0.36,0.39
20,udp,435,1254,2,1,29,18,0.27,0.06
8,tcp,192,359,5,0,37,20,0.09,0.03
16,udp,359,320,0,1,36,14,0.29,0.31
7,tcp,433,560,2,0,7,16,0.19,0.13
15,udp,71,960,5,0,19,10,0.35,0.17
6,udp,194,1675,5,0,4,19,0.3,0.07
8,udp,296,1830,3,0,18,28,0.05,0.03
17,tcp,378,381,4,0,31,1,0.25,0.18
3,tcp,64,674,0,0,20,10,0.43,0.33
1,tcp,390,1931,3,1,37,2,0.27,0.06
13,udp,70,1200,5,0,40,5,0.23,0.12
20,udp,391,1558,4,0,8,3,0.04,0.27
4,udp,87,1451,0,1,31,4,0.2,0.4
11,udp,466,1376,3,0,17,14,0.42,0.12
13,tcp,58,1829,5,0,8,26,0.25,0.49
18,tcp,56,594,2,1,47,21,0.41,0.4
7,tcp,81,712,1,0,29,21,0.23,0.1
12,udp,152,471,2,0,6,19,0.02,0.35
17,udp,471,693,4,0,24,10,0.29,0.32
1,tcp,151,598,5,0,13,14,0.0,0.05
6,udp,298,596,2,0,47,25,0.46,0.3
20,tcp,366,927,3,0,47,5,0.01,0.1
7,udp,69,516,1,1,16,29,0.0,0.34
14,tcp,59,1766,4,0,2,3,0.05,0.09
19,tcp,410,1686,3,1,4,12,0.4,0.48
4,tcp,446,1827,5,0,27,12,0.26,0.01
8,udp,316,1781,5,0,18,24,0.45,0.46
11,udp,278,1173,1,0,4,22,0.13,0.36
17,udp,497,529,0,1,34,12,0.16,0.41
14,udp,91,1852,3,0,35,14,0.02,0.4
16,udp,122,174,4,0,18,4,0.16,0.1
20,udp,76,1608,5,0,1,19,0.0,0.16
14,tcp,295,1614,2,0,50,25,0.1,0.4
18,tcp,79,1850,1,0,39,9,0.21,0.09
17,udp,438,611,1,1,42,28,0.14,0.13
1,udp,340,325,5,0,8,28,0.38,0.11
17,udp,76,939,2,0,12,21,0.21,0.4
3,udp,345,1538,4,0,45,14,0.1,0.45
10,udp,400,874,2,1,10,22,0.13,0.25
16,udp,201,1553,4,0,49,29,0.47,0.49
10,tcp,144,162,1,1,4,10,0.19,0.07
19,udp,310,1260,4,0,48,17,0.18,0.07
9,tcp,319,1271,4,0,7,27,0.23,0.22
2,tcp,382,1890,2,0,15,10,0.36,0.31
8,tcp,471,976,3,1,4,28,0.24,0.02
2,tcp,488,507,5,0,16,26,0.21,0.27
5,udp,68,398,4,0,31,28,0.3,0.41
9,tcp,90,793,0,0,42,18,0.48,0.07
19,udp,159,521,5,0,27,12,0.16,0.07
18,udp,249,303,3,0,13,7,0.3,0.31
8,udp,221,1261,0,1,9,26,0.47,0.25
6,tcp,238,378,4,0,15,7,0.44,0.45
2,udp,124,334,1,0,20,15,0.02,0.15
6,udp,110,1322,2,0,33,1,0.37,0.48
9,udp,453,842,3,1,43,14,0.03,0.1
7,udp,445,448,4,0,30,1,0.27,0.41
20,tcp,124,378,1,0,17,3,0.33,0.02
7,tcp,179,220,2,1,36,6,0.42,0.12
7,tcp,89,1794,0,1,1,14,0.0,0.36
11,udp,424,690,3,1,26,13,0.19,0.42
18,tcp,366,1723,5,0,38,23,0.31,0.25
3,udp,415,1231,0,1,19,4,0.17,0.34
13,udp,108,1988,5,0,11,26,0.36,0.3
18,tcp,432,582,0,0,4,12,0.41,0.08
1,tcp,73,852,3,1,16,13,0.1,0.3
7,udp,88,1614,3,1,47,28,0.1,0.13
15,tcp,299,845,1,0,16,1,0.35,0.08
14,udp,320,1542,5,0,20,17,0.15,0.42
15,tcp,60,1997,4,0,47,6,0.11,0.31
2,tcp,278,296,1,1,24,13,0.44,0.34
5,tcp,476,594,0,1,5,1,0.32,0.1
10,udp,250,1976,0,0,9,4,0.09,0.21
20,udp,81,655,2,0,34,7,0.29,0.37
13,udp,352,1563,0,0,20,28,0.26,0.39
8,tcp,204,1415,2,1,29,27,0.4,0.29
7,udp,312,476,4,0,19,27,0.24,0.21
5,tcp,139,1027,1,1,1,14,0.28,0.27
20,udp,289,696,3,1,29,30,0.16,0.46
18,tcp,404,1782,5,0,42,16,0.37,0.29
6,udp,224,1716,4,0,32,3,0.09,0.13
8,udp,460,1484,0,0,22,30,0.21,0.07
4,udp,406,1660,1,0,42,21,0.37,0.46
13,udp,162,979,0,0,2,13,0.02,0.26
7,tcp,371,874,1,1,38,19,0.03,0.37
5,tcp,315,1111,5,0,39,2,0.5,0.07
11,udp,432,503,3,0,20,30,0.01,0.22
14,udp,325,580,0,1,15,12,0.32,0.33
11,udp,148,1096,4,0,25,11,0.16,0.27
12,tcp,72,879,1,0,37,5,0.39,0.39
13,tcp,467,442,2,1,40,15,0.27,0.25
20,tcp,480,352,3,0,16,20,0.36,0.34
7,udp,277,673,2,0,25,20,0.14,0.44
2,tcp,463,325,1,0,29,24,0.01,0.14
16,udp,401,1520,2,0,22,1,0.23,0.48
11,tcp,408,1542,5,0,40,16,0.15,0.37
6,tcp,231,216,3,1,29,21,0.1,0.18
4,tcp,138,1920,4,0,36,30,0.27,0.21
10,udp,455,1521,0,0,11,23,0.23,0.35
8,tcp,140,1592,5,0,18,28,0.48,0.46
2,udp,263,228,0,1,7,6,0.27,0.44
15,udp,176,1781,4,0,13,24,0.49,0.19
1,tcp,420,1217,5,0,23,11,0.13,0.0
15,udp,107,1370,0,0,33,27,0.42,0.49
18,tcp,259,1701,0,1,23,25,0.13,0.48
16,tcp,58,1035,0,0,48,10,0.11,0.39
16,udp,488,365,0,1,13,5,0.2,0.07
10,udp,266,848,4,0,48,9,0.1,0.43
8,tcp,413,1141,2,0,6,26,0.11,0.48
4,tcp,188,858,5,0,40,19,0.47,0.17
14,udp,209,1451,0,0,17,14,0.23,0.38
3,udp,366,1747,4,0,24,19,0.33,0.07
17,udp,262,638,4,0,17,17,0.1,0.13
13,udp,317,958,0,1,36,27,0.16,0.17
11,udp,177,125,3,1,42,14,0.25,0.44
16,udp,52,1106,5,0,16,18,0.14,0.37
13,tcp,59,233,4,0,21,30,0.48,0.34
1,udp,279,410,2,1,12,9,0.5,0.47
2,tcp,245,799,5,0,15,10,0.17,0.17
12,udp,176,272,1,1,39,20,0.09,0.18
2,udp,113,954,2,0,14,12,0.21,0.16
10,udp,432,559,5,0,20,5,0.21,0.26
16,tcp,495,1331,0,1,43,3,0.03,0.28
2,tcp,268,1723,3,1,13,8,0.03,0.3
10,udp,293,1364,4,0,11,23,0.18,0.05
8,tcp,54,613,3,0,23,14,0.25,0.34
13,udp,499,141,3,0,24,1,0.35,0.12
19,udp,467,619,2,0,31,11,0.04,0.28
5,udp,82,447,3,0,16,11,0.0,0.24
11,udp,232,1110,2,1,48,12,0.12,0.48
16,tcp,262,723,5,0,13,22,0.46,0.05
2,tcp,397,780,2,1,37,23,0.42,0.12
11,udp,102,496,3,1,6,23,0.0,0.42
16,tcp,485,1764,0,0,44,25,0.47,0.09
7,tcp,399,1771,1,1,34,4,0.29,0.29
6,tcp,411,1272,3,1,42,16,0.22,0.14
17,tcp,66,1799,0,0,24,26,0.01,0.35
14,tcp,360,741,3,1,1,4,0.08,0.09
14,tcp,478,237,5,0,5,13,0.37,0.04
7,tcp,398,1968,4,0,50,30,0.07,0.35
10,tcp,396,955,0,1,36,13,0.03,0.27
16,udp,432,495,5,0,39,7,0.49,0.44
16,tcp,254,588,5,0,41,30,0.2,0.23
12,udp,128,1295,2,1,35,25,0.14,0.04
5,tcp,498,197,3,1,41,9,0.44,0.43
1,udp,246,1381,1,0,47,20,0.14,0.21
13,tcp,291,110,0,1,35,14,0.12,0.17
12,udp,416,1811,4,0,41,20,0.37,0.0
4,udp,308,582,0,0,17,18,0.14,0.23
9,udp,63,676,4,0,47,27,0.46,0.2
20,tcp,176,200,5,0,36,30,0.38,0.32
5,udp,133,1169,4,0,11,18,0.44,0.46
6,udp,428,744,5,0,17,11,0.37,0.28
20,tcp,101,184,0,0,24,11,0.23,0.14
14,tcp,132,640,4,0,20,10,0.16,0.11
7,udp,50,331,5,0,26,22,0.07,0.41
20,tcp,338,1810,2,0,42,13,0.08,0.38
12,tcp,116,1190,4,0,27,15,0.4,0.48
1,udp,247,1628,5,0,30,30,0.43,0.16
10,udp,186,1566,5,0,6,13,0.49,0.35
12,tcp,209,931,0,0,39,2,0.22,0.02
18,tcp,177,780,5,0,21,14,0.24,0.46
4,udp,413,295,1,0,26,22,0.45,0.06
12,udp,393,1356,0,0,4,7,0.1,0.24
18,udp,320,1152,2,0,3,18,0.31,0.47
7,tcp,373,655,3,1,30,13,0.2,0.15
15,tcp,397,1569,5,0,36,22,0.13,0.05
9,udp,202,663,4,0,40,24,0.32,0.42
11,udp,263,627,2,1,19,25,0.04,0.38
7,udp,359,891,5,0,35,2,0.31,0.44
1,tcp,265,565,5,0,14,26,0.46,0.34
10,udp,295,879,4,0,29,26,0.48,0.09
10,tcp,443,691,4,0,13,6,0.49,0.15
8,udp,328,1422,0,0,17,27,0.26,0.08
12,udp,131,172,3,1,43,13,0.09,0.33
3,udp,129,1451,4,0,38,7,0.44,0.15
14,tcp,230,496,4,0,21,11,0.42,0.25
6,udp,287,1109,5,0,6,21,0.43,0.06
3,tcp,231,1144,3,1,33,13,0.05,0.29
14,udp,253,483,2,0,41,21,0.41,0.13
12,tcp,149,1964,0,0,20,16,0.39,0.29
17,tcp,445,682,5,0,48,19,0.23,0.28
14,tcp,359,706,3,0,46,22,0.02,0.26
11,udp,89,113,4,0,44,20,0.35,0.46
8,tcp,251,1627,0,0,42,6,0.41,0.14
5,tcp,445,1089,4,0,37,17,0.38,0.42
20,tcp,413,632,5,0,4,23,0.09,0.29
3,udp,194,1712,4,0,5,30,0.05,0.2
13,udp,411,1211,4,0,3,22,0.19,0.36
15,tcp,104,210,3,1,33,6,0.34,0.01
13,udp,394,1128,0,1,37,28,0.41,0.28
16,tcp,470,614,5,0,37,3,0.04,0.31
16,tcp,315,1654,4,0,1,21,0.13,0.01
6,udp,118,442,4,0,22,28,0.38,0.1
3,udp,393,852,1,1,39,30,0.35,0.46
4,udp,477,1812,1,0,16,3,0.45,0.42
18,udp,159,1760,1,1,49,4,0.48,0.38
6,udp,460,670,0,0,23,17,0.23,0.29
18,tcp,407,466,4,0,42,28,0.27,0.06
6,udp,162,1905,3,0,26,3,0.12,0.05
14,tcp,402,192,4,0,40,15,0.02,0.22
16,udp,482,407,5,0,12,25,0.26,0.32
17,udp,287,614,0,1,16,28,0.49,0.26
2,udp,368,276,3,0,15,1,0.05,0.41
20,tcp,252,1382,1,0,19,1,0.34,0.28
16,tcp,201,245,3,0,36,21,0.04,0.47
15,tcp,118,762,1,0,7,7,0.25,0.44
17,tcp,346,1616,1,1,32,14,0.29,0.48
13,tcp,471,870,5,0,6,30,0.18,0.21
17,udp,91,1428,2,0,18,9,0.04,0.16
16,udp,278,1705,5,0,37,9,0.11,0.18
9,tcp,329,293,4,0,30,23,0.29,0.4
15,tcp,297,121,5,0,9,18,0.01,0.34
20,udp,454,1815,3,0,17,11,0.27,0.06
7,udp,476,282,0,1,16,21,0.29,0.06
8,tcp,383,1520,1,0,40,2,0.24,0.07
2,tcp,455,1904,1,0,45,21,0.06,0.35
6,tcp,498,1455,3,1,20,8,0.47,0.15
2,udp,86,1064,1,0,5,6,0.39,0.18
1,tcp,415,184,1,1,18,3,0.23,0.04
11,tcp,424,1433,4,0,46,3,0.15,0.26
20,tcp,188,1949,2,0,17,5,0.48,0.34
8,udp,316,258,2,0,30,28,0.02,0.46
2,udp,284,1473,0,1,11,6,0.06,0.31
12,udp,473,1004,1,0,43,1,0.32,0.32
10,udp,328,1967,4,0,34,16,0.07,0.1
16,tcp,265,1089,3,1,23,28,0.27,0.17
8,tcp,262,1135,4,0,35,3,0.15,0.21
8,tcp,404,1797,3,1,28,10,0.0,0.01
7,udp,274,1174,5,0,12,15,0.01,0.11
15,tcp,337,534,5,0,47,23,0.49,0.32
6,tcp,107,1977,3,1,41,3,0.32,0.33
14,udp,325,1052,0,0,13,10,0.28,0.32
3,udp,93,1523,3,0,4,25,0.32,0.4
10,tcp,244,1984,2,0,41,25,0.46,0.02
11,udp,167,1237,0,0,2,21,0.43,0.45
16,udp,133,1953,0,1,13,1,0.48,0.09
2,udp,105,344,1,0,26,14,0.1,0.42
2,udp,179,1675,4,0,15,9,0.34,0.05
16,tcp,458,431,2,1,8,11,0.14,0.05
17,udp,286,1632,5,0,4,2,0.16,0.1
4,udp,398,1307,4,0,46,6,0.49,0.37
6,tcp,194,880,3,1,28,22,0.43,0.45
16,udp,482,1679,4,0,31,11,0.45,0.28
3,udp,160,946,2,0,1,5,0.31,0.3
13,udp,89,535,4,0,26,20,0.45,0.09
9,udp,380,1528,1,0,34,15,0.02,0.5
15,tcp,332,287,5,0,28,6,0.33,0.22
12,tcp,124,985,4,0,25,18,0.16,0.06
16,udp,407,1708,5,0,32,28,0.34,0.28
8,tcp,319,1964,3,1,48,15,0.14,0.32
13,udp,65,1807,3,0,5,20,0.44,0.43
16,udp,127,1081,0,0,19,17,0.17,0.09
17,tcp,437,404,2,1,9,24,0.43,0.18
12,udp,469,634,4,0,27,28,0.19,0.33
16,tcp,133,529,3,1,50,18,0.23,0.4
19,udp,202,1830,1,0,3,25,0.03,0.04
6,udp,95,668,0,1,40,4,0.43,0.02
16,udp,386,1426,3,1,46,30,0.46,0.21
5,tcp,462,1395,5,0,3,1,0.42,0.28
8,udp,352,1680,2,0,20,8,0.12,0.45
12,tcp,394,661,0,0,45,18,0.46,0.32
19,udp,302,187,5,0,42,2,0.34,0.27
11,udp,108,307,5,0,21,13,0.3,0.23
5,tcp,51,454,2,1,39,10,0.01,0.41
17,udp,434,1282,4,0,28,29,0.25,0.31
13,udp,330,256,0,1,30,24,0.41,0.18
18,tcp,94,1999,4,0,41,3,0.22,0.21
18,tcp,217,1451,4,0,20,9,0.45,0.15
17,tcp,174,1391,5,0,1,25,0.45,0.29
3,tcp,161,1167,3,1,21,25,0.47,0.19
13,udp,492,613,3,0,35,20,0.27,0.16
17,udp,144,1752,2,0,16,2,0.29,0.26
19,tcp,87,429,1,0,40,7,0.12,0.02
18,udp,241,1867,1,1,39,9,0.17,0.13
6,udp,152,782,5,0,11,20,0.4,0.06
11,udp,294,1017,2,1,15,18,0.02,0.03
10,tcp,51,246,2,1,24,5,0.21,0.4
10,tcp,321,586,1,0,45,22,0.29,0.07
20,udp,108,1183,2,0,25,13,0.03,0.46
4,udp,201,1585,5,0,4,5,0.48,0.03
14,udp,285,912,1,0,12,11,0.01,0.25
16,tcp,309,575,3,1,18,15,0.33,0.36
20,tcp,477,663,3,0,7,23,0.29,0.45
10,udp,82,719,5,0,4,6,0.32,0.06
6,udp,492,1247,1,1,22,28,0.18,0.38
13,tcp,427,1420,5,0,11,25,0.46,0.32
3,udp,306,1534,4,0,2,13,0.39,0.36
20,udp,289,1222,4,0,50,11,0.13,0.31
3,udp,184,670,2,0,13,25,0.4,0.43
6,udp,253,103,4,0,5,20,0.22,0.32
6,tcp,263,663,1,0,35,12,0.39,0.31
3,udp,344,1205,3,0,5,23,0.22,0.06
20,tcp,57,1537,2,0,2,10,0.29,0.09
8,udp,144,159,0,1,8,23,0.06,0.16
5,udp,292,1135,3,0,41,4,0.33,0.17
2,tcp,211,634,2,0,11,30,0.28,0.29
18,tcp,119,825,4,0,9,23,0.08,0.07
6,udp,167,1290,5,0,43,21,0.09,0.1
1,udp,142,807,1,1,20,21,0.41,0.21
6,udp,106,1508,4,0,11,21,0.31,0.34
16,udp,184,675,3,1,18,11,0.21,0.03
1,udp,439,267,4,0,40,1,0.3,0.37
17,udp,229,1298,1,0,20,12,0.35,0.34
13,udp,383,303,4,0,10,24,0.19,0.26
12,udp,361,1587,0,1,50,20,0.14,0.08
16,tcp,496,1275,1,0,40,8,0.04,0.26
8,tcp,107,431,5,0,16,15,0.11,0.21
14,udp,206,1176,2,0,20,29,0.13,0.36
15,udp,429,1951,4,0,2,21,0.13,0.27
18,tcp,327,741,1,0,15,27,0.08,0.13
1,udp,340,1044,0,0,1,9,0.37,0.19
18,tcp,88,1212,5,0,5,19,0.42,0.03
9,udp,461,1475,4,0,37,3,0.08,0.4
10,udp,377,1185,1,1,9,23,0.03,0.27
6,udp,266,1075,2,0,18,22,0.23,0.05
11,udp,365,457,5,0,7,20,0.37,0.43
19,tcp,460,282,1,1,36,27,0.09,0.18
6,udp,315,1596,4,0,50,1,0.01,0.15
12,udp,344,1667,5,0,29,20,0.41,0.36
12,tcp,394,1985,1,0,26,6,0.37,0.16
5,udp,266,1740,4,0,37,6,0.05,0.08
16,udp,488,1674,1,1,49,9,0.41,0.39
5,udp,383,1283,4,0,12,7,0.33,0.42
17,udp,363,1893,1,1,17,28,0.48,0.34
8,udp,461,1892,3,1,22,9,0.24,0.18
11,udp,227,1179,3,1,28,5,0.04,0.17
6,udp,116,1928,4,0,36,16,0.35,0.28
14,udp,395,977,1,1,15,30,0.39,0.48
19,tcp,121,1096,2,1,14,17,0.31,0.05
10,udp,313,1103,3,0,33,1,0.49,0.37
16,udp,334,1649,1,1,31,24,0.03,0.15
8,tcp,340,213,3,1,33,13,0.14,0.16
3,udp,421,1169,4,0,1,5,0.04,0.29
7,tcp,313,903,0,1,24,19,0.28,0.01
4,udp,84,1231,3,1,28,18,0.09,0.12
7,udp,147,1920,0,1,44,17,0.42,0.27
17,tcp,369,1490,0,1,19,19,0.01,0.44
17,tcp,248,1399,0,0,23,3,0.26,0.48
7,udp,217,336,4,0,48,22,0.04,0.13
2,udp,243,507,2,0,6,18,0.45,0.08
7,udp,71,1411,4,0,44,15,0.01,0.1
2,tcp,65,383,2,1,24,22,0.31,0.37
5,tcp,437,242,4,0,7,27,0.29,0.23
11,udp,231,359,2,0,7,21,0.44,0.44
3,udp,91,174,0,0,45,27,0.43,0.0
7,udp,193,969,2,0,39,19,0.23,0.35
6,udp,118,1617,3,1,50,3,0.21,0.37
20,udp,69,1129,5,0,37,12,0.13,0.25
6,udp,337,973,3,0,34,14,0.28,0.42
9,tcp,125,875,5,0,31,4,0.27,0.28
3,tcp,329,1972,3,1,11,8,0.15,0.13
1,udp,203,1846,5,0,18,23,0.09,0.3
15,tcp,378,488,2,1,6,17,0.02,0.41
9,tcp,188,370,2,1,28,23,0.39,0.29
8,tcp,246,674,5,0,26,24,0.43,0.24
20,tcp,330,667,0,1,38,19,0.16,0.08
15,tcp,477,1544,4,0,28,12,0.35,0.33
17,udp,85,1400,0,1,15,27,0.3,0.21
1,tcp,58,1614,3,0,44,21,0.21,0.38
18,udp,205,1194,5,0,37,15,0.32,0.46
20,udp,475,1790,2,1,16,18,0.43,0.2
18,tcp,357,1403,0,1,27,14,0.26,0.3
4,tcp,475,818,1,0,2,13,0.26,0.02
20,udp,136,738,2,0,44,28,0.41,0.44
7,udp,253,1235,1,1,40,11,0.36,0.4
13,tcp,79,264,0,1,34,24,0.36,0.11
18,tcp,388,1895,1,0,41,23,0.07,0.35
2,tcp,311,1262,3,0,39,22,0.08,0.23
17,tcp,134,1292,4,0,44,20,0.24,0.12
13,tcp,437,1289,4,0,26,28,0.24,0.18
19,tcp,349,970,5,0,2,3,0.03,0.06
19,tcp,448,969,2,1,13,7,0.38,0.34
10,udp,55,1038,4,0,34,14,0.04,0.47
15,udp,461,1947,5,0,7,19,0.32,0.48
19,udp,469,970,1,0,26,10,0.09,0.17
10,udp,285,903,3,1,24,27,0.49,0.09
2,udp,221,828,1,1,4,19,0.36,0.44
7,udp,319,400,1,1,16,11,0.19,0.43
6,udp,61,281,5,0,2,8,0.38,0.33
3,udp,318,286,5,0,44,9,0.04,0.2
18,tcp,329,659,1,0,41,19,0.31,0.09
19,udp,255,1633,3,1,19,2,0.1,0.13
19,tcp,464,1629,3,1,18,30,0.42,0.48
11,tcp,180,718,2,0,49,25,0.31,0.05
17,udp,305,1596,3,0,2,27,0.25,0.11
8,udp,172,1588,1,1,50,30,0.43,0.12
18,tcp,136,1308,2,0,6,12,0.03,0.03
19,udp,134,1562,3,0,30,13,0.23,0.19
16,tcp,53,1829,5,0,39,27,0.36,0.42
2,udp,314,1302,4,0,36,14,0.24,0.19
4,tcp,356,1599,3,0,34,15,0.21,0.43
7,tcp,134,1055,4,0,36,17,0.01,0.38
9,tcp,156,1619,5,0,33,30,0.29,0.46
3,tcp,433,1594,4,0,28,29,0.12,0.16
2,udp,127,388,3,1,7,4,0.21,0.08
9,tcp,423,1510,0,0,13,4,0.24,0.0
14,udp,127,723,5,0,23,25,0.33,0.17
20,tcp,473,1006,5,0,6,11,0.27,0.16
13,tcp,391,158,0,1,10,26,0.34,0.45
19,tcp,93,214,2,0,5,29,0.39,0.32
17,tcp,422,1755,3,0,9,29,0.47,0.36
7,tcp,360,1926,3,0,5,15,0.13,0.17
19,udp,113,1309,3,1,41,20,0.05,0.23
3,udp,97,1003,3,0,21,16,0.3,0.17
4,tcp,401,1887,1,0,50,11,0.42,0.45
9,udp,180,119,5,0,8,13,0.45,0.39
16,tcp,396,1819,1,1,42,23,0.18,0.19
3,udp,76,1566,1,1,7,15,0.15,0.45
14,tcp,157,123,5,0,2,22,0.24,0.21
5,tcp,446,650,2,1,25,28,0.35,0.2
5,udp,445,938,0,1,44,1,0.17,0.02
18,tcp,259,519,0,0,14,28,0.19,0.2
3,tcp,354,296,4,0,31,19,0.43,0.37
7,tcp,382,917,4,0,26,6,0.09,0.42
19,tcp,61,1011,1,0,32,28,0.45,0.31
12,udp,55,320,4,0,39,10,0.2,0.23
8,tcp,326,764,2,1,42,28,0.24,0.08
1,udp,142,1122,3,1,38,25,0.23,0.28
16,udp,188,815,2,1,8,4,0.44,0.03
2,tcp,299,1324,1,1,13,1,0.26,0.29
16,udp,497,1691,3,1,8,2,0.15,0.18
18,udp,52,1901,4,0,12,4,0.32,0.18
5,udp,68,221,5,0,22,9,0.31,0.43
13,tcp,162,1920,1,1,4,15,0.42,0.15
6,tcp,380,1934,0,0,18,16,0.01,0.32
20,udp,343,1842,0,1,6,8,0.24,0.14
20,udp,440,573,0,0,49,21,0.03,0.31
12,tcp,61,882,2,1,43,10,0.01,0.2
17,udp,56,185,3,1,2,29,0.02,0.41
15,udp,297,1026,3,1,27,14,0.36,0.42
7,udp,87,632,5,0,11,1,0.33,0.07
14,udp,290,1682,3,0,45,29,0.19,0.28
19,udp,498,725,2,1,3,26,0.41,0.19
1,tcp,354,1079,1,0,27,10,0.34,0.07
13,udp,115,1392,0,0,34,19,0.45,0.1
15,tcp,329,647,5,0,28,21,0.25,0.15
7,udp,50,291,5,0,9,24,0.28,0.25
19,udp,383,464,2,1,19,2,0.28,0.27
17,udp,304,319,3,0,41,28,0.4,0.06
16,udp,133,629,0,0,2,26,0.06,0.25
15,tcp,179,942,2,1,38,4,0.16,0.49
2,udp,378,407,4,0,30,14,0.43,0.01
14,tcp,312,625,3,1,37,8,0.03,0.01
1,tcp,483,534,5,0,39,9,0.15,0.36
6,udp,95,1013,4,0,7,17,0.14,0.05
7,tcp,238,286,2,0,43,13,0.41,0.43
12,udp,345,1701,1,0,2,9,0.37,0.39
15,tcp,87,945,0,0,7,25,0.49,0.27
1,tcp,461,1015,2,0,32,4,0.01,0.12
4,tcp,343,378,5,0,13,7,0.49,0.41
7,udp,213,531,1,1,40,11,0.24,0.41
6,udp,92,1734,1,1,2,20,0.4,0.31
10,tcp,112,1368,1,1,12,9,0.11,0.13
6,udp,136,137,5,0,38,10,0.09,0.25
3,tcp,298,529,1,1,25,2,0.49,0.07
1,tcp,239,249,1,0,4,6,0.35,0.31
20,udp,283,639,1,0,26,20,0.2,0.49
5,tcp,53,1365,5,0,15,18,0.17,0.2
14,tcp,98,1892,3,0,35,30,0.01,0.25
5,udp,296,1810,4,0,45,14,0.18,0.14
18,tcp,211,1383,1,0,10,7,0.44,0.48
20,udp,159,1852,4,0,20,20,0.35,0.12
15,udp,239,168,4,0,3,23,0.43,0.25
5,tcp,179,1973,5,0,7,3,0.25,0.27
15,udp,441,1114,1,1,1,23,0.24,0.14
20,tcp,428,1660,0,1,3,12,0.17,0.25
8,udp,232,1843,2,1,37,8,0.21,0.23
13,tcp,287,638,2,1,47,19,0.38,0.03
1,tcp,414,579,5,0,43,24,0.12,0.28
6,tcp,154,364,4,0,36,7,0.42,0.37
20,tcp,307,756,1,1,6,28,0.39,0.4
13,udp,444,210,3,0,23,5,0.31,0.07
15,tcp,187,607,4,0,23,22,0.32,0.16
14,udp,265,1653,3,0,41,10,0.31,0.22
9,tcp,474,653,3,0,12,20,0.06,0.09
16,tcp,234,1438,1,0,10,25,0.16,0.05
17,udp,342,550,2,1,16,21,0.03,0.2
18,tcp,415,1804,1,1,35,10,0.01,0.49
18,tcp,470,1338,3,0,28,25,0.38,0.16
4,tcp,432,608,0,1,44,29,0.46,0.06
19,tcp,258,187,2,0,13,25,0.47,0.46
2,udp,462,1517,1,0,23,11,0.48,0.16
15,udp,129,1937,2,1,25,23,0.36,0.34
16,tcp,174,574,1,1,43,26,0.12,0.14
10,udp,443,259,4,0,16,16,0.25,0.42
19,tcp,493,1246,1,1,36,1,0.45,0.11
2,udp,178,407,3,0,4,1,0.0,0.26
20,tcp,62,1369,2,1,22,11,0.43,0.16
11,udp,232,409,4,0,48,22,0.33,0.15
15,udp,50,1342,1,0,28,3,0.47,0.45
4,udp,414,1278,2,0,8,29,0.41,0.48
